chr position COMBINED_rate(cM/Mb) Genetic_Map(cM)
8 234274 0.05255781359495445 0.000525
8 244263 0.3541896085694264 0.004063
8 254253 2.4370370370370367 0.028409
8 264242 0.2592852137351085 0.030999
8 274231 28.7711482630894 0.318394
8 284220 0.2928221043147473 0.321319
8 294209 10.981679847832613 0.431015
8 304198 0.0 0.431015
8 314188 0.0 0.431015
8 324177 0.3530883972369609 0.434542
8 334166 1.2851136249874906 0.447379
8 344155 3.618480328361196 0.483524
8 354144 1.0560616678346155 0.494073
8 364133 2.06286915607168 0.514679
8 374123 0.013413413413410158 0.514813
8 384112 2.2015216738412238 0.536804
8 394101 2.2707978776654327 0.559487
8 404090 0.0 0.559487
8 414079 0.0 0.559487
8 424068 0.0 0.559487
8 434058 0.0 0.559487
8 444047 0.0 0.559487
8 454036 0.02793072379617872 0.559766
8 464025 0.16978676544198928 0.561462
8 474014 0.904094503954351 0.570493
8 484003 0.3229552507758486 0.573719
8 493993 7.16466466466467 0.645294
8 503982 0.625788367203925 0.651545
8 513971 0.6660326358994804 0.658198
8 523960 0.030233256582242917 0.6585
8 533949 1.1957152868155037 0.670444
8 543939 0.2659659659659569 0.673101
8 553928 4.833116428070882 0.721379
8 563917 0.21793973370707626 0.723556
8 573906 23.456402042246474 0.957862
8 583895 0.5632195414956472 0.963488
8 593884 1.0962058264090515 0.974438
8 603874 0.32072072072071917 0.977642
8 613863 0.001101211332464035 0.977653
8 623852 0.8872760036039599 0.986516
8 633841 0.26258884773250996 0.989139
8 643830 0.8661527680448486 0.997791
8 653819 0.00220242266492807 0.997813
8 663809 0.0011011011011105372 0.997824
8 673798 0.8325157673440775 1.00614
8 683787 0.003403744118517116 1.006174
8 693776 0.6459105015517194 1.012626
8 703765 0.027930723796167605 1.012905
8 713754 0.20112123335670734 1.014914
8 723744 0.3955955955955911 1.018866
8 733733 0.3910301331464576 1.022772
8 743722 0.9777755531084275 1.032539
8 753711 0.5417959755731278 1.037951
8 763700 0.6900590649714724 1.044844
8 773690 4.16046046046044 1.086407
8 783679 0.03874261687858016 1.086794
8 793668 0.13855240764841845 1.088178
8 803657 0.21483631995194527 1.090324
8 813646 0.048353188507359215 1.090807
8 823635 0.16147762538791316 1.09242
8 833625 0.9048048048048066 1.101459
8 843614 0.1466613274602112 1.102924
8 853603 0.045349884873364374 1.103377
8 863592 0.00660726799478421 1.103443
8 873581 0.39613574932425555 1.1074
8 883570 0.5031534688156948 1.112426
8 893560 0.017817817817818965 1.112604
8 903549 1.7624386825508151 1.130209
8 913538 1.5725297827610427 1.145917
8 923527 0.3641005105616068 1.149554
8 933516 0.0 1.149554
8 943505 1.7033737110821907 1.166569
8 953495 0.4775775775775856 1.17134
8 963484 2.98668535388927 1.201174
8 973473 0.41145259785764926 1.205284
8 983462 0.6253879267193805 1.211531
8 993451 1.0596656321954216 1.222116
8 1003440 0.1634798278105912 1.223749
8 1013430 0.3081081081080995 1.226827
8 1023419 0.7805586144759289 1.234624
8 1033408 1.2736009610571752 1.247346
8 1043397 0.2658924817299021 1.250002
8 1053386 0.7455200720792854 1.257449
8 1063376 1.0015015015015056 1.267454
8 1073365 0.2826108719591571 1.270277
8 1083354 0.49804785263789686 1.275252
8 1093343 4.318350185203708 1.318388
8 1103332 1.954449894884391 1.337911
8 1113321 0.566222845129631 1.343567
