chr position COMBINED_rate(cM/Mb) Genetic_Map(cM)
18 21118 0.0 0.0
18 31087 0.0 0.0
18 41055 0.0 0.0
18 51024 0.0 0.0
18 60992 0.0 0.0
18 70960 0.0 0.0
18 80929 0.0 0.0
18 90897 0.0 0.0
18 100866 7.882335239241648 0.078579
18 110834 0.0 0.078579
18 120802 0.0 0.078579
18 130771 0.0 0.078579
18 140739 0.013844301765650005 0.078717
18 150707 5.160513643659711 0.130157
18 160676 1.2222890961982145 0.142342
18 170644 1.1477728731942223 0.153783
18 180613 0.0 0.153783
18 190581 0.0 0.153783
18 200549 0.21007223113964535 0.155877
18 210518 0.0538669876617524 0.156414
18 220486 0.05377207062600409 0.15695
18 230455 40.65131908917644 0.562203
18 240423 0.012138844301769437 0.562324
18 250391 0.0017054574638777824 0.562341
18 260360 0.02086468050957829 0.562549
18 270328 0.5053170144462349 0.567586
18 280297 0.0972013241047244 0.568555
18 290265 0.4132223113964671 0.572674
18 300233 1.1755617977528097 0.584392
18 310202 0.3489818437155191 0.587871
18 320170 3.58035714285714 0.62356
18 330139 20.11385294412679 0.824075
18 340107 7.021869983948636 0.894069
18 350075 17.179674959871583 1.065316
18 360044 1.767378874510989 1.082935
18 370012 11.770866773675762 1.200267
18 379980 9.872993579454254 1.298681
18 389949 0.13541980138428752 1.300031
18 399917 4.978230337078649 1.349654
18 409886 4.08175343565052 1.390345
18 419854 7.572331460674171 1.465826
18 429822 0.746589085072226 1.473268
18 439791 0.13722539873608544 1.474636
18 449759 0.34199438202247145 1.478045
18 459728 1.7570468452201689 1.495561
18 469696 5.85333065810594 1.553907
18 479664 4.101324237560202 1.594789
18 489633 0.897582505767876 1.603737
18 499601 25.602728731942225 1.858945
18 509570 4.566255391714306 1.904466
18 519538 7.2915329052969415 1.977148
18 529506 6.1035313001605145 2.037988
18 539475 1.0033102618116225 2.04799
18 549443 7.036115569823456 2.118126
18 559412 7.252883940214658 2.19043
18 569380 1.9845505617977273 2.210212
18 579348 1.3533306581059392 2.223702
18 589317 2.7959674992476713 2.251575
18 599285 1.8503210272873323 2.270019
18 609253 7.680276886035334 2.346576
18 619222 22.582104524024444 2.571697
18 629190 1.3816211878009528 2.585469
18 639159 9.43484802888957 2.679525
18 649127 1.1898073836276066 2.691385
18 659095 1.859149277688603 2.709917
18 669064 0.6826161099408115 2.716722
18 679032 0.27046548956663863 2.719418
18 689001 0.16310562744507023 2.721044
18 698969 0.18609550561797153 2.722899
18 708937 0.0802568218298467 2.723699
18 718906 0.9454308355903539 2.733124
18 728874 0.19452247191008137 2.735063
18 738843 0.1860768381984536 2.736918
