chr position COMBINED_rate(cM/Mb) Genetic_Map(cM)
7 54169 2.575806128580012 0.025722
7 64156 8.069790727946332 0.106315
7 74142 8.674644502303224 0.19294
7 84129 0.08460999299088941 0.193785
7 94115 0.21389945924294002 0.195921
7 104102 0.824772203865024 0.204158
7 114088 3.826156619266973 0.242366
7 124075 15.73305296885952 0.399492
7 134061 29.732525535750053 0.696401
7 144048 8.584459797737054 0.782134
7 154034 0.002303224514319572 0.782157
7 164021 0.0071092420146233355 0.782228
7 174007 4.817945123172435 0.83034
7 183994 0.8458996695704427 0.838788
7 193980 1.6640296414980966 0.855405
7 203967 1.214879343146096 0.867538
7 213953 2.2397356298818343 0.889904
7 223940 3.029137879243011 0.920156
7 233926 6.526537152012825 0.98533
7 243913 0.0 0.98533
7 253899 15.03194472261166 1.135439
7 263886 0.7966356263141937 1.143395
7 273872 7.565291407971163 1.218942
7 283859 0.5452087714028159 1.224387
7 293845 6.157520528740249 1.285876
7 303832 14.548713327325517 1.431174
7 313818 12.418485880232334 1.555185
7 323804 1.043460845183244 1.565605
7 333791 2.4017222389105903 1.589591
7 343777 4.977768876427007 1.639299
7 353764 16.633123059977972 1.805414
7 363750 1.391247746845577 1.819307
7 373737 2.686091919495346 1.846133
7 383723 14.50781093530942 1.991008
7 393710 22.019224992490233 2.210914
7 403696 0.881333867414386 2.219715
7 413683 3.334635025533202 2.253018
7 423669 2.500600841177634 2.277989
7 433656 0.01171522979877509 2.278106
7 443642 6.401962747846945 2.342036
7 453629 2.1243616701712575 2.363252
7 463615 9.189365111155583 2.455017
7 473602 5.867828176629623 2.513619
7 483588 0.028239535349523087 2.513901
7 493575 0.8060478622208762 2.521951
7 503561 0.04936911676347654 2.522444
7 513548 1.905777510763979 2.541477
7 523534 1.3913478870418658 2.555371
7 533521 25.11655151697207 2.80621
7 543507 32.51512116963748 3.130906
7 553494 1.3013918093521504 3.143903
7 563480 4.0625876226717486 3.184472
7 573466 0.7031844582415465 3.191494
7 583453 4.815159707619911 3.239583
7 593439 1.749248948527943 3.257051
7 603426 0.159607489736645 3.258645
7 613412 2.867514520328456 3.28728
7 623399 0.2545308901572088 3.289822
7 633385 2.880532745844175 3.318587
7 643372 6.439871833383411 3.382902
7 653358 0.045864209893858345 3.38336
7 663345 0.7464704115349723 3.390815
7 673331 10.810935309433207 3.498773
7 683318 0.6121958546110119 3.504887
7 693304 0.25786100540754775 3.507462
7 703291 0.0 3.507462
7 713277 0.17604646505108634 3.50922
7 723264 2.0822068689296205 3.530015
7 733250 0.23903464850788053 3.532402
7 743237 0.0 3.532402
7 753223 0.3151411976767708 3.535549
7 763210 0.15470111144489132 3.537094
7 773196 0.18335669937910012 3.538925
7 783183 0.28487033143088103 3.54177
7 793169 0.3371720408571898 3.545137
7 803156 0.01391809352156696 3.545276
7 813142 0.3184458241538114 3.548456
7 823129 0.001602082707521378 3.548472
7 833115 4.017624674544355 3.588592
7 843101 0.27828960544765763 3.591371
7 853088 0.3118053469510425 3.594485
7 863074 0.9863809333065985 3.604335
7 873061 0.00170221287675536 3.604352
7 883047 0.3192469457240327 3.60754
7 893034 1.3717833183137682 3.62124
7 903020 7.873823352693785 3.699868
7 913007 3.561329728647232 3.735435
7 922993 1.6239735629881982 3.751652
7 932980 8.215279863822976 3.833698
7 942966 6.557580612858011 3.899182
7 952953 0.4550916191048162 3.903727
7 962939 0.10715001001401005 3.904797
7 972926 0.025433062981874085 3.905051
7 982912 0.0008011215702213144 3.905059
7 992899 2.961349754681076 3.934634
7 1002885 0.1890646905668047 3.936522
7 1012872 0.00730950235305795 3.936595
7 1022858 0.03524934908871499 3.936947
7 1032845 0.024531891458901646 3.937192
7 1042831 0.031944722611674366 3.937511
7 1052818 2.381596074897339 3.961296
7 1062804 2.1470058081313965 3.982736
7 1072791 0.10153199158907285 3.98375
7 1082777 0.7124974964950691 3.990865
7 1092763 0.32565591828562535 3.994117
7 1102750 0.24041253629717388 3.996518
7 1112736 0.0073102343280582556 3.996591
7 1122723 0.15470111144489132 3.998136
7 1132709 0.0011015421589987183 3.998147
7 1142696 0.22218884549912377 4.000366
7 1152682 0.37873022231125314 4.004148
7 1162669 3.20576749774712 4.036164
7 1172655 0.4829761666332888 4.040987
7 1182642 9.741363772904744 4.138274
7 1192628 8.002703785299392 4.218189
7 1202615 4.771803344347644 4.265845
7 1212601 1.5696975766073273 4.28152
7 1222588 2.492139781716225 4.306409
7 1232574 1.2432405367514363 4.318824
7 1242561 0.5318914588965639 4.324136
7 1252547 1.2626677348287028 4.336745
7 1262534 1.9606488434965972 4.356326
7 1272520 4.775385539755639 4.404013
7 1282507 3.1266646640633025 4.435239
7 1292493 14.403665131183672 4.579074
7 1302480 1.9343146089916172 4.598392
7 1312466 4.817244141798569 4.646497
7 1322453 7.094923400420564 4.717354
7 1332439 3.0451632285198964 4.747763
7 1342426 4.590367477721015 4.793607
7 1352412 2.2019827758862887 4.815596
7 1362398 2.457039855798062 4.840132
7 1372385 0.277961349754759 4.842908
7 1382371 1.0293410775084824 4.853187
7 1392358 1.0446580554721052 4.86362
7 1402344 0.18646104546365214 4.865482
7 1412331 0.18764393711824687 4.867356
7 1422317 1.3917484478269766 4.881254
7 1432304 2.6695704415740287 4.907915
7 1442290 1.251051472060894 4.920408
7 1452277 3.9717632922799178 4.960074
7 1462263 0.13949529341079508 4.961467
7 1472250 0.019825773505571496 4.961665
7 1482236 0.0712998197476513 4.962377
7 1492223 0.11164513868023762 4.963492
7 1502209 2.954836771480134 4.992999
7 1512196 1.670772003604684 5.009685
7 1522182 0.46404966953737725 5.014319
7 1532169 0.20696905977764846 5.016386
7 1542155 0.4201882635690277 5.020582
7 1552142 1.0320416541504023 5.030889
7 1562128 3.7687762868015082 5.068524
7 1572115 1.6670671873435603 5.085173
7 1582101 0.6974764670538864 5.092138
7 1592088 3.0951236607589556 5.123049
7 1602074 1.2073903464851221 5.135106
7 1612061 1.485631320716931 5.149943
7 1622047 8.350490686961681 5.233331
7 1632033 0.1699379130783156 5.235028
7 1642020 0.39200961249625643 5.238943
7 1652006 0.14680552773880887 5.240409
7 1661993 0.555822569340195 5.24596
7 1671979 0.0 5.24596
7 1681966 2.5593271252628003 5.27152
7 1691952 0.0 5.27152
7 1701939 0.44417743065986853 5.275956
7 1711925 0.09343080312435917 5.276889
7 1721912 0.9753679783718835 5.28663
7 1731898 2.505908271580228 5.311654
7 1741885 2.5175728446980994 5.336797
7 1751871 9.628980572801966 5.432952
7 1761858 4.637228396915938 5.479264
7 1771844 0.5684958942519904 5.484941
7 1781831 1.4712125763492832 5.499634
7 1791817 0.24354095734025313 5.502066
7 1801804 0.0739961950535964 5.502805
7 1811790 4.523232525535707 5.547974
7 1821777 2.718534094322598 5.575124
7 1831763 0.0 5.575124
7 1841750 0.0 5.575124
7 1851736 2.8155417584619165 5.60324
7 1861723 0.09922899769700252 5.604231
7 1871709 0.21319847786893245 5.60636
7 1881695 0.06358902463457133 5.606995
7 1891682 0.09742665465096871 5.607968
7 1901668 0.013118365712051607 5.608099
7 1911655 0.0571743266245997 5.60867
7 1921641 0.036851592229113155 5.609038
7 1931628 0.3634725142685736 5.612668
7 1941614 0.22261165631883276 5.614891
7 1951601 0.6304195454090175 5.621187
7 1961587 0.9426196675345822 5.6306
7 1971574 0.2775608290777341 5.633372
7 1981560 0.048768275585877256 5.633859
7 1991547 0.019725643336337514 5.634056
7 2001533 0.23512918085315168 5.636404
7 2011520 0.07940322419143103 5.637197
7 2021506 0.24414179851798581 5.639635
7 2031493 0.38449984980468604 5.643475
7 2041479 0.08461846585219153 5.64432
7 2051466 0.0 5.64432
7 2061452 0.1018425796114606 5.645337
7 2071439 0.06858916591576178 5.646022
7 2081425 5.098638093330645 5.696937
7 2091412 0.028837488735384803 5.697225
7 2101398 0.10284398157417055 5.698252
7 2111385 0.07720036046863916 5.699023
7 2121371 0.0 5.699023
7 2131358 0.09211975568236808 5.699943
7 2141344 1.0802122972160684 5.71073
7 2151330 0.09683556979773304 5.711697
7 2161317 2.0012015620306682 5.731683
7 2171303 0.6592229120769082 5.738266
7 2181290 0.1508961650144447 5.739773
7 2191276 0.08291608251554906 5.740601
7 2201263 0.5802543306298182 5.746396
7 2211249 5.743040256358948 5.803746
7 2221236 0.624311605086545 5.809981
7 2231222 0.5514720608852989 5.815488
7 2241209 0.5589266045859149 5.82107
7 2251195 0.5109152813939455 5.826172
7 2261182 0.1355762491238688 5.827526
7 2271168 0.5903264570399208 5.833421
7 2281155 2.384700110143103 5.857237
7 2291141 0.6364910875225566 5.863593
7 2301128 0.04555922699514753 5.864048
7 2311114 3.846184658521886 5.902456
7 2321101 0.10253329328127926 5.90348
7 2331087 0.41978770278387256 5.907672
7 2341074 0.3397416641634104 5.911065
7 2351060 3.8900460644903245 5.949911
7 2361047 1.9599479323119593 5.969485
7 2371033 0.32906068495895474 5.972771
7 2381020 0.6688695303895306 5.979451
7 2391006 0.8350690967354615 5.98779
7 2400993 0.16541503955141554 5.989442
7 2410979 0.5895253354696106 5.995329
7 2420965 0.3227518525936509 5.998552
7 2430952 0.2098728346850782 6.000648
7 2440938 3.0877228119366698 6.031482
7 2450925 2.6550515670372357 6.057998
7 2460911 0.0 6.057998
7 2470898 0.2166816861920107 6.060162
7 2480884 0.3361706388944799 6.063519
7 2490871 2.9607489736657167 6.093088
7 2500857 5.114259963949561 6.144159
7 2510844 1.7276459397215818 6.161413
7 2520830 3.368415782094991 6.19505
7 2530817 6.506558526083861 6.260031
7 2540803 2.394952934107822 6.283947
7 2550790 0.10934214478821176 6.285039
7 2560776 0.9520328459843935 6.294546
7 2570763 6.409232001602037 6.358555
7 2580749 0.4474263969557519 6.363023
7 2590736 1.1905477120256514 6.374913
7 2600722 0.9807730823151827 6.384707
7 2610709 0.4046260138179595 6.388748
7 2620695 3.873022231123633 6.427424
7 2630682 2.4996495444077067 6.452388
7 2640668 6.298317644702598 6.515283
7 2650655 3.021928507059142 6.545463
7 2660641 0.6095533747246098 6.55155
7 2670627 1.9226917684759213 6.57075
7 2680614 0.04676078902568851 6.571217
7 2690600 3.1746445023032366 6.602919
7 2700587 5.8481025332932415 6.661324
7 2710573 1.7629681554176384 6.678929
7 2720560 7.4980474617001915 6.753812
7 2730546 0.16563188463852058 6.755466
7 2740533 3.4253529588464717 6.789675
7 2750519 0.2684758662126911 6.792356
7 2760506 1.021027335536176 6.802553
7 2770492 0.5195273382736245 6.807741
7 2780479 0.17602883748870576 6.809499
7 2790465 0.061385940316484956 6.810112
7 2800452 0.6062881746270073 6.816167
7 2810438 0.3608051271780516 6.81977
7 2820425 0.28987683989182417 6.822665
7 2830411 0.3347686761466149 6.826008
7 2840398 0.371482927806136 6.829718
7 2850384 0.2188063288603927 6.831903
7 2860371 0.5111645138680645 6.837008
7 2870357 1.1553174444221597 6.848545
7 2880344 3.9324121357765653 6.887818
7 2890330 3.271279791708392 6.920485
7 2900317 14.46880945228796 7.064985
7 2910303 8.502102944121729 7.149887
7 2920290 1.7421648142585526 7.167286
7 2930276 7.012517524534399 7.237313
7 2940262 0.7920088123372443 7.245222
7 2950249 2.428857514769153 7.269479
7 2960235 3.803825355497779 7.307464
7 2970222 3.9365174727144474 7.346778
7 2980208 4.470258361706413 7.391418
7 2990195 6.1930509662561075 7.453268
7 3000181 5.861405968355745 7.5118
7 3010168 0.17292480224289697 7.513527
7 3020154 0.5589825756058903 7.519109
7 3030141 5.079903875037563 7.569842
7 3040127 7.678149409172811 7.646516
7 3050114 10.837588865525147 7.754751
7 3060100 6.362707790907302 7.818289
7 3070087 7.516371282667431 7.893355
7 3080073 1.04095734027638 7.90375
7 3090060 0.27645939721642715 7.906511
7 3100046 1.198778289605443 7.918482
7 3110033 0.4497847201361711 7.922974
7 3120019 0.7070899258962754 7.930035
7 3130006 0.10743967157303291 7.931108
7 3139992 2.8308632084918766 7.959377
7 3149979 3.155902673475534 7.990895
7 3159965 3.677348287602569 8.027617
7 3169952 0.42435165715438594 8.031855
7 3179938 0.7076907670738302 8.038922
7 3189924 4.876527137993256 8.087619
7 3199911 0.09992990888146253 8.088617
7 3209897 13.397055878229631 8.2224
7 3219884 2.7500750976268558 8.249865
7 3229870 1.6954736631283382 8.266796
7 3239857 11.106438369880859 8.377716
7 3249843 1.557881033446941 8.393273
7 3259830 3.1284670071091583 8.424517
7 3269816 4.0994392149008165 8.465454
7 3279803 2.595674376689755 8.491377
7 3289789 0.03955537752846556 8.491772
7 3299776 1.2165815560228403 8.503922
7 3309762 0.33617063889456883 8.507279
7 3319749 0.08110543706814193 8.508089
7 3329735 0.12317244141794716 8.509319
7 3339722 0.16691699208983632 8.510986
7 3349708 0.0153214500299601 8.511139
7 3359695 0.0630820066085153 8.511769
7 3369681 0.03595033046278094 8.512128
7 3379668 0.22569340142173508 8.514382
7 3389654 0.10164229921897198 8.515397
7 3399641 0.0 8.515397
7 3409627 0.16923693170438306 8.517087
7 3419614 0.009211975568281273 8.517179
7 3429600 0.07180052072900628 8.517896
7 3439587 0.05987784119356148 8.518494
7 3449573 0.3371720408571009 8.521861
7 3459559 0.2845984378130504 8.524703
7 3469546 1.844497847201364 8.543124
7 3479532 2.246945724013548 8.565562
7 3489519 1.2185841594071642 8.577732
7 3499505 0.37702783897469966 8.581497
7 3509492 0.08591168519066159 8.582355
7 3519478 0.0 8.582355
7 3529465 0.02483228196664806 8.582603
7 3539451 0.21600240336457363 8.58476
7 3549438 0.005607289476391523 8.584816
7 3559424 0.15201281794520294 8.586334
7 3569411 0.14398718333818927 8.587772
7 3579397 0.14910875225327297 8.589261
7 3589384 0.20086111945526489 8.591267
7 3599370 0.12847987182045212 8.59255
7 3609357 0.13317312506269788 8.59388
7 3619343 0.0006008411775548078 8.593886
7 3629330 0.008511064383732333 8.593971
7 3639316 0.3049268976567381 8.597016
7 3649303 0.5632322018624425 8.602641
7 3659289 0.5808131383936428 8.608441
7 3669276 1.045358966656743 8.618881
7 3679262 0.7937111956738868 8.626807
7 3689249 0.5423049964954751 8.632223
7 3699235 7.920588824354154 8.711318
7 3709222 0.18343847001104216 8.71315
7 3719208 0.07550570799106861 8.713904
7 3729194 0.5425595834168425 8.719322
7 3739181 0.264644037248507 8.721965
7 3749167 1.1488083316642783 8.733437
7 3759154 0.6350255331931581 8.739779
7 3769140 0.43841377929091774 8.744157
7 3779127 0.11304696104942444 8.745286
7 3789113 0.045964350090058184 8.745745
7 3799100 1.062481225593353 8.756356
7 3809086 0.6146605247346262 8.762494
7 3819073 0.06628617202364699 8.763156
