chr position COMBINED_rate(cM/Mb) Genetic_Map(cM)
15 19966108 0.0 0.0
15 19976096 0.0 0.0
15 19986084 1.6735082098518221 0.016715
15 19996072 97.7317781337605 0.99286
15 20006061 0.0 0.99286
15 20016049 0.0 0.99286
15 20026037 0.0 0.99286
15 20036025 0.0 0.99286
15 20046013 0.0 0.99286
15 20056001 0.0 0.99286
15 20065989 0.0 0.99286
15 20075977 0.0 0.99286
15 20085965 0.0 0.99286
15 20095953 0.0 0.99286
15 20105942 0.0 0.99286
15 20115930 0.0 0.99286
15 20125918 0.0 0.99286
15 20135906 0.0 0.99286
15 20145894 0.0 0.99286
15 20155882 0.0 0.99286
15 20165870 0.0 0.99286
15 20175858 0.0 0.99286
15 20185846 0.0 0.99286
15 20195834 0.0 0.99286
15 20205823 0.0 0.99286
15 20215811 0.0 0.99286
15 20225799 0.0 0.99286
15 20235787 0.0 0.99286
15 20245775 0.0 0.99286
15 20255763 0.0 0.99286
15 20265751 0.0 0.99286
15 20275739 0.0 0.99286
15 20285727 0.0 0.99286
15 20295715 0.0 0.99286
15 20305704 0.0 0.99286
15 20315692 0.0 0.99286
15 20325680 0.0 0.99286
15 20335668 0.0 0.99286
15 20345656 0.0 0.99286
15 20355644 0.0 0.99286
15 20365632 0.0 0.99286
15 20375620 0.0 0.99286
15 20385608 0.0 0.99286
15 20395596 0.0 0.99286
15 20405585 0.0 0.99286
15 20415573 0.0 0.99286
15 20425561 0.0 0.99286
15 20435549 0.0 0.99286
15 20445537 0.0 0.99286
15 20455525 0.0 0.99286
15 20465513 0.0 0.99286
15 20475501 0.0 0.99286
15 20485489 0.0 0.99286
15 20495477 0.0 0.99286
15 20505466 0.0 0.99286
15 20515454 0.0 0.99286
15 20525442 0.0 0.99286
15 20535430 0.0 0.99286
15 20545418 0.0 0.99286
15 20555406 0.0 0.99286
15 20565394 0.0 0.99286
15 20575382 0.0 0.99286
15 20585370 0.0 0.99286
15 20595358 0.0 0.99286
15 20605347 0.0 0.99286
15 20615335 0.0 0.99286
15 20625323 0.0 0.99286
15 20635311 0.0 0.99286
15 20645299 0.0 0.99286
15 20655287 0.1300560672807419 0.994159
15 20665275 0.0 0.994159
15 20675263 0.10272326792150294 0.995185
15 20685251 0.0 0.995185
15 20695239 0.0 0.995185
15 20705228 0.0 0.995185
15 20715216 0.0 0.995185
15 20725204 0.0 0.995185
15 20735192 0.0 0.995185
15 20745180 0.0 0.995185
15 20755168 0.0 0.995185
15 20765156 0.0 0.995185
15 20775144 0.0 0.995185
15 20785132 0.0 0.995185
15 20795120 0.0 0.995185
15 20805109 0.0 0.995185
15 20815097 0.0 0.995185
15 20825085 0.0 0.995185
15 20835073 0.0 0.995185
15 20845061 0.0 0.995185
15 20855049 0.0 0.995185
15 20865037 0.0 0.995185
15 20875025 0.0 0.995185
15 20885013 0.0 0.995185
15 20895001 0.0 0.995185
15 20904990 0.0 0.995185
15 20914978 0.0 0.995185
15 20924966 0.0 0.995185
15 20934954 0.0 0.995185
15 20944942 0.0 0.995185
15 20954930 0.0 0.995185
15 20964918 4.463255907088499 1.039764
15 20974906 0.0 1.039764
15 20984894 0.0 1.039764
15 20994883 0.0 1.039764
15 21004871 0.0 1.039764
15 21014859 0.0 1.039764
15 21024847 0.0 1.039764
15 21034835 0.0 1.039764
15 21044823 0.0 1.039764
15 21054811 0.0 1.039764
15 21064799 0.0 1.039764
15 21074787 0.0 1.039764
15 21084775 0.0 1.039764
15 21094764 0.0 1.039764
15 21104752 0.0 1.039764
15 21114740 0.0 1.039764
15 21124728 0.0 1.039764
15 21134716 0.0 1.039764
15 21144704 0.0 1.039764
15 21154692 0.0 1.039764
15 21164680 0.0 1.039764
15 21174668 0.0 1.039764
15 21184656 0.0 1.039764
15 21194645 0.0 1.039764
15 21204633 0.0 1.039764
15 21214621 0.0 1.039764
15 21224609 0.0 1.039764
15 21234597 0.0 1.039764
15 21244585 0.0 1.039764
15 21254573 0.0 1.039764
15 21264561 0.08380056067282726 1.040601
15 21274549 0.0 1.040601
15 21284537 0.0 1.040601
15 21294526 2.56802482731002 1.066253
15 21304514 0.0 1.066253
15 21314502 0.0 1.066253
15 21324490 0.0 1.066253
15 21334478 0.0 1.066253
15 21344466 0.0 1.066253
15 21354454 0.0 1.066253
15 21364442 0.0 1.066253
15 21374430 0.0 1.066253
15 21384418 0.0 1.066253
15 21394407 0.0 1.066253
15 21404395 0.0 1.066253
15 21414383 0.0 1.066253
15 21424371 0.0 1.066253
15 21434359 0.0 1.066253
15 21444347 0.0 1.066253
15 21454335 0.0 1.066253
15 21464323 0.0 1.066253
15 21474311 0.0 1.066253
15 21484299 0.0 1.066253
15 21494288 0.0 1.066253
15 21504276 0.0 1.066253
15 21514264 0.0 1.066253
15 21524252 0.0 1.066253
15 21534240 0.0 1.066253
15 21544228 0.0 1.066253
15 21554216 0.0 1.066253
15 21564204 0.0 1.066253
15 21574192 0.0 1.066253
15 21584180 0.0 1.066253
15 21594169 0.0 1.066253
15 21604157 0.0 1.066253
15 21614145 0.0 1.066253
15 21624133 0.0 1.066253
15 21634121 0.0 1.066253
15 21644109 0.0 1.066253
15 21654097 0.0 1.066253
15 21664085 0.0 1.066253
15 21674073 0.0 1.066253
15 21684061 0.0 1.066253
15 21694050 0.0 1.066253
15 21704038 0.0 1.066253
15 21714026 0.0 1.066253
15 21724014 0.0 1.066253
15 21734002 0.0 1.066253
15 21743990 0.0 1.066253
15 21753978 0.0 1.066253
15 21763966 0.0 1.066253
15 21773954 0.0 1.066253
15 21783942 0.0 1.066253
15 21793931 0.0 1.066253
15 21803919 0.0 1.066253
15 21813907 0.0 1.066253
15 21823895 0.0 1.066253
15 21833883 0.0 1.066253
15 21843871 0.0 1.066253
15 21853859 0.0 1.066253
15 21863847 0.0 1.066253
15 21873835 0.0 1.066253
15 21883823 0.0 1.066253
15 21893812 0.0 1.066253
15 21903800 0.0 1.066253
15 21913788 0.0 1.066253
15 21923776 0.0 1.066253
15 21933764 0.0 1.066253
15 21943752 0.0 1.066253
15 21953740 0.0 1.066253
15 21963728 0.0 1.066253
15 21973716 0.0 1.066253
15 21983704 0.0 1.066253
15 21993693 0.0 1.066253
15 22003681 0.0 1.066253
15 22013669 0.0 1.066253
15 22023657 0.0 1.066253
15 22033645 0.0 1.066253
15 22043633 0.0 1.066253
15 22053621 0.13085702843413788 1.06756
15 22063609 0.005806968362023575 1.067618
15 22073597 0.0 1.067618
15 22083586 0.007007708479328712 1.067688
15 22093574 0.0 1.067688
15 22103562 0.0 1.067688
15 22113550 0.0 1.067688
15 22123538 0.0 1.067688
15 22133526 0.0 1.067688
15 22143514 23.024429315178207 1.297656
15 22153502 0.0 1.297656
15 22163490 0.0 1.297656
15 22173478 0.0 1.297656
15 22183467 0.0 1.297656
15 22193455 0.498197837404895 1.302632
15 22203443 0.5932118542250658 1.308557
15 22213431 0.0 1.308557
15 22223419 0.0 1.308557
15 22233407 6.040849018822581 1.368893
15 22243395 0.29775730877052786 1.371867
15 22253383 0.0 1.371867
15 22263371 0.010412494994003204 1.371971
15 22273359 0.3127753303964662 1.375095
15 22283348 0.0 1.375095
15 22293336 0.0 1.375095
15 22303324 0.0 1.375095
15 22313312 0.0 1.375095
15 22323300 0.0 1.375095
15 22333288 0.0 1.375095
15 22343276 0.0 1.375095
15 22353264 0.0 1.375095
15 22363252 0.0 1.375095
15 22373240 0.0 1.375095
15 22383229 0.0 1.375095
15 22393217 0.0 1.375095
15 22403205 0.0 1.375095
15 22413193 0.0 1.375095
15 22423181 0.0 1.375095
15 22433169 0.0 1.375095
15 22443157 0.0 1.375095
15 22453145 0.0 1.375095
15 22463133 0.0 1.375095
