chr position COMBINED_rate(cM/Mb) Genetic_Map(cM)
19 264531 0.3984555210109317 0.003973
19 274501 2.251053159478435 0.026416
19 284472 3.6589108414401763 0.062899
19 294443 3.506067596028483 0.097858
19 304413 4.1911735205616845 0.139644
19 314384 0.9550697021361952 0.149167
19 324354 0.016048144433299247 0.149327
19 334325 0.8770434259352123 0.158072
19 344296 0.18483602447096692 0.159915
19 354266 4.335506519558675 0.20314
19 364237 1.9260856483803028 0.222345
19 374208 20.871928592919463 0.430459
19 384178 29.995787362086258 0.729517
19 394149 7.716176913047844 0.806455
19 404120 3.2069000100290848 0.838431
19 414090 13.120862587763291 0.969246
19 424061 5.989770333968497 1.02897
19 434031 6.319458375125374 1.091975
19 444002 6.402166282218434 1.155811
19 453973 2.871527429545681 1.184443
19 463943 6.080140421263789 1.245062
19 473914 0.9240798315113885 1.254276
19 483885 4.253836124761818 1.296691
19 493855 9.671013039117348 1.393111
19 503826 5.497342292648673 1.447925
19 513796 14.146339017051167 1.588964
19 523767 6.3327650185537925 1.652108
19 533738 20.726607160766232 1.858773
19 543708 1.3653961885657069 1.872386
19 553679 13.365158960986866 2.00565
19 563650 21.33878246916054 2.218419
19 573620 0.7468405215647228 2.225865
19 583591 11.867415504964379 2.344195
19 593562 12.850265770735138 2.472325
19 603532 1.4028084252758328 2.486311
19 613503 9.244809948851662 2.578491
19 623473 3.757472417251766 2.615953
19 633444 6.455621301775115 2.680322
19 643415 2.3224350616789002 2.703479
19 653385 4.855767301905707 2.751891
19 663356 0.1997793601444182 2.753883
19 673327 3.35864005616286 2.787372
19 683297 0.25215646940823744 2.789886
19 693268 1.4902216427640111 2.804745
19 703239 1.838431451208492 2.823076
19 713209 3.6239719157472554 2.859207
19 723180 0.024571256644273464 2.859452
19 733150 2.8173520561685086 2.887541
19 743121 10.077023367766508 2.988019
19 753092 15.738842643666617 3.144951
19 763062 2.938214643931811 3.174245
19 773033 12.329455420720073 3.297182
19 783004 5.0420218634039085 3.347456
19 792974 4.596489468405178 3.393283
19 802945 0.3710761207502014 3.396983
19 812915 0.8210631895686865 3.405169
19 822886 0.26567044428842657 3.407818
19 832857 1.9299969912747004 3.427062
19 842827 5.027683049147454 3.477188
19 852798 14.012436064587325 3.616906
19 862769 2.0405175007521787 3.637252
19 872739 4.847141424272805 3.685578
19 882710 1.6275198074415713 3.701806
19 892681 3.069000100290831 3.732407
19 902651 5.78956870611836 3.790129
19 912622 1.7230969812456458 3.80731
19 922592 1.6415245737211293 3.823676
19 932563 5.570253735833947 3.879217
19 942534 3.66151840336974 3.915726
19 952504 0.500902708124412 3.92072
19 962475 1.6013438973021603 3.936687
19 972446 0.33657607060476746 3.940043
19 982416 7.985055165496477 4.019654
19 992387 3.57907933005719 4.055341
19 1002358 4.497843746865911 4.100189
19 1012328 1.8013039117351446 4.118148
19 1022299 0.0928693210310549 4.119074
19 1032269 1.8141424272817974 4.137161
19 1042240 1.4698626015445238 4.151817
19 1052211 1.229365158960997 4.164075
19 1062181 0.3850551654964152 4.167914
19 1072152 0.5123859191655832 4.173023
19 1082123 1.224250325945249 4.18523
19 1092093 4.076429287863598 4.225872
19 1102064 5.712867315214175 4.282835
19 1112035 0.625714572259541 4.289074
19 1122005 0.39518555667001554 4.293014
19 1131976 1.762310701032943 4.310586
19 1141946 0.78505516549647 4.318413
19 1151917 0.7572961588607268 4.325964
19 1161888 0.009728211814285005 4.326061
19 1171858 0.15065195586754748 4.327563
19 1181829 0.3326647277103615 4.33088
19 1191800 1.0252732925484664 4.341103
19 1201770 3.3098294884653296 4.374102
19 1211741 1.329355129876644 4.387357
19 1221711 1.636609829488457 4.403674
19 1231682 4.965199077324273 4.453182
19 1241653 1.6085648380303015 4.469221
19 1251623 4.768505516549647 4.516763
19 1261594 0.09427339283922784 4.517703
19 1271565 3.582689800421216 4.553426
19 1281535 0.36860581745238885 4.557101
19 1291506 2.9682078026275933 4.586697
19 1301477 0.5290341991776292 4.591972
19 1311447 3.1863590772316526 4.62374
19 1321418 2.8425433757898353 4.652083
19 1331388 0.7240722166499586 4.659302
19 1341359 10.461438170695018 4.763613
19 1351330 4.10159462441072 4.80451
19 1361300 0.7203610832497738 4.811692
19 1371271 1.0793300571657523 4.822454
19 1381242 0.8774445893090747 4.831203
19 1391212 0.7907723169508305 4.839087
19 1401183 0.624109918764359 4.84531
19 1411154 0.62521311804233 4.851544
19 1421124 0.6780341023069976 4.858304
19 1431095 0.20108314110917563 4.860309
19 1441065 0.30230692076231636 4.863323
19 1451036 0.57386420619793 4.869045
19 1461007 5.0915655400662505 4.919813
19 1470977 0.005315947843471879 4.919866
19 1480948 1.9463443987564109 4.939273
19 1490919 2.336977233978553 4.962575
19 1500889 1.3724172517552102 4.976258
19 1510860 5.016447698325213 5.026277
19 1520830 14.55536609829488 5.171394
19 1530801 1.9970915655400507 5.191307
19 1540772 7.958981045030606 5.270666
19 1550742 6.160180541624836 5.332083
19 1560713 1.5590211613680036 5.347628
19 1570684 0.0 5.347628
19 1580654 0.5567703109327623 5.353179
19 1590625 1.0101293751880533 5.363251
19 1600596 0.38541771136293435 5.367094
19 1610566 0.28585757271820095 5.369944
19 1620537 0.2448099488516836 5.372385
19 1630507 1.149247743229619 5.383843
19 1640478 2.5818874736736968 5.409587
19 1650449 3.706749573763881 5.446547
19 1660419 2.171715145436354 5.468199
19 1670390 1.204091866412548 5.480205
19 1680361 5.195567144719675 5.53201
19 1690331 1.6453360080241253 5.548414
19 1700302 2.6541971717982107 5.574879
19 1710273 7.423427941028967 5.648898
19 1720243 4.547542627883675 5.694237
19 1730214 7.030588707250971 5.764339
19 1740184 5.324874623871609 5.817428
19 1750155 4.144920268779478 5.858757
19 1760126 9.165279309999008 5.950144
19 1770096 3.552256770310989 5.98556
19 1780067 4.129676060575604 6.026737
19 1790038 2.1957677264066313 6.048631
19 1800008 6.659779338013993 6.115029
19 1809979 4.079229766322344 6.155703
19 1819950 1.323036806739554 6.168895
19 1829920 0.0058174523570825995 6.168953
19 1839891 0.012436064587259942 6.169077
19 1849861 0.43229689067204197 6.173387
19 1859832 0.661518403369777 6.179983
19 1869803 0.6063584394745201 6.186029
19 1879773 0.9382146439317148 6.195383
19 1889744 0.23658609968912064 6.197742
19 1899715 0.0 6.197742
19 1909685 0.1036108324975432 6.198775
19 1919656 1.0992879350115332 6.209736
19 1929626 4.050952858575648 6.250124
19 1939597 2.7510781265671316 6.277555
19 1949568 0.4024671547487313 6.281568
19 1959538 0.13470411233704274 6.282911
19 1969509 0.6402567445591939 6.289295
19 1979480 0.08434459933811189 6.290136
19 1989450 0.16850551654959475 6.291816
19 1999421 2.434359642964596 6.316089
19 2009392 0.8027279109417877 6.324093
19 2019362 3.9752256770310295 6.363726
19 2029333 3.5020559622906795 6.398645
19 2039303 0.7753259779337583 6.406375
19 2049274 3.092869321031018 6.437214
19 2059245 3.2245511984755746 6.469366
19 2069215 1.4631895687061007 6.483954
19 2079186 2.0090261759101886 6.503986
19 2089157 3.768929896700448 6.541566
19 2099127 3.7771313941825 6.579224
19 2109098 0.5652391936616161 6.58486
19 2119069 0.9243807040417685 6.594077
19 2129039 0.13701103309929571 6.595443
19 2139010 2.372279610871489 6.619097
19 2148980 0.16308926780340074 6.620723
19 2158951 0.12656704442880876 6.621985
19 2168922 0.5124862100090432 6.627095
19 2178892 0.13049147442333628 6.628396
19 2188863 0.3535252231471044 6.631921
19 2198834 1.3715775749674297 6.645597
19 2208804 0.4319959879638755 6.649904
19 2218775 1.277705345501953 6.662644
19 2228746 0.564236285227105 6.66827
19 2238716 0.42728184553664744 6.67253
19 2248687 2.9085347507772594 6.701531
19 2258657 2.069608826479465 6.722165
19 2268628 0.001404071808172937 6.722179
19 2278599 1.20589710159465 6.734203
19 2288569 2.472016048144406 6.758849
19 2298540 0.0 6.758849
19 2308511 2.555410691003906 6.784329
19 2318481 0.3027081243731159 6.787347
19 2328452 1.325644368669158 6.800565
19 2338422 0.06870611835504761 6.80125
19 2348393 0.40918664125966137 6.80533
19 2358364 0.49724200180525924 6.810288
19 2368334 3.6476429287863854 6.846655
19 2378305 2.9231772139203724 6.875802
19 2388276 1.9861598636044238 6.895606
19 2398246 1.932497492477447 6.914873
19 2408217 1.6660314913248713 6.931485
19 2418188 0.58028282017848 6.937271
19 2428158 0.27161484453361634 6.939979
19 2438129 0.10009026175910685 6.940977
19 2448099 0.10351053159473197 6.942009
19 2458070 0.9521612676762725 6.951503
19 2468041 2.091966703440039 6.972362
19 2478011 1.1034102306920133 6.983363
19 2487982 4.780262762009843 7.031027
19 2497953 4.855480894594341 7.079441
19 2507923 7.38465396188564 7.153066
19 2517894 5.904623407882905 7.211941
19 2527865 4.066893992578455 7.252492
19 2537835 3.468304914744224 7.287071
19 2547806 5.8882760004011505 7.345783
19 2557776 13.315546639919726 7.478539
19 2567747 3.5390632835222573 7.513827
19 2577718 4.50446294253338 7.558741
19 2587688 1.1319959879638155 7.570027
19 2597659 0.5207100591716062 7.575219
19 2607630 5.138000200581733 7.62645
19 2617600 0.6364092276830091 7.632795
19 2627571 0.34550195567146147 7.63624
19 2637541 2.835807422266844 7.664513
19 2647512 3.5848961989769803 7.700258
19 2657483 1.5327449603851326 7.715541
19 2667453 0.34463390170509256 7.718977
19 2677424 2.965901113228369 7.74855
19 2687395 2.5193059873633787 7.77367
19 2697365 0.2771313941825325 7.776433
19 2707336 0.46665329455423127 7.781086
19 2717307 0.19446394544179468 7.783025
19 2727277 3.022567703109286 7.81316
19 2737248 0.7041420118343139 7.820181
19 2747218 0.584954864593765 7.826013
19 2757189 0.6443686691405199 7.832438
19 2767160 0.9771336876943414 7.842181
19 2777130 0.1836509528585896 7.844012
19 2787101 0.58670143415903 7.849862
19 2797072 0.020960786280202957 7.850071
19 2807042 5.105215646940848 7.90097
19 2817013 0.05826898004216094 7.901551
19 2826984 2.7062481195466526 7.928535
19 2836954 1.5497492477431956 7.943986
19 2846925 3.3761909537659127 7.97765
19 2856895 0.22427281845535654 7.979886
19 2866866 0.13097984154051484 7.981192
19 2876837 3.63574365660408 8.017444
19 2886807 9.909528585757311 8.116242
19 2896778 1.9833517199879889 8.136018
19 2906749 0.47036405576171725 8.140708
19 2916719 0.007723169508447 8.140785
19 2926690 5.677665229164699 8.197397
19 2936661 3.4199177615082426 8.231497
19 2946631 6.4593781344033 8.295897
19 2956602 5.155952261558582 8.347307
19 2966572 3.36990972918752 8.380905
19 2976543 0.0 8.380905
19 2986514 5.608163674656442 8.436824
19 2996484 7.0693079237714045 8.507305
19 3006455 1.129475478888632 8.518567
19 3016426 4.461337879851633 8.563051
19 3026396 7.228686058174532 8.635121
19 3036367 0.8362250526527106 8.643459
19 3046337 7.188365095285931 8.715127
19 3056308 7.783271487313073 8.792734
19 3066279 1.289038210811331 8.805587
19 3076249 1.9028084252758792 8.824558
19 3086220 0.9365158960986485 8.833896
19 3096191 9.803630528532729 8.931648
19 3106161 7.536509528585764 9.006787
19 3116132 4.38942934510087 9.050554
19 3126103 0.26687393440976853 9.053215
19 3136073 7.234302908726259 9.125341
19 3146044 3.9935813860193417 9.165161
19 3156014 3.4828485456369753 9.199885
19 3165985 4.249523618493662 9.242257
19 3175956 7.803931401062984 9.32007
19 3185926 6.403711133400261 9.383915
19 3195897 0.2878347206899715 9.386785
19 3205868 1.909036204994542 9.40582
19 3215838 0.34152457372106243 9.409225
19 3225809 6.554608364256474 9.474581
19 3235780 0.7712365860997088 9.482271
19 3245750 0.7616850551654175 9.489865
19 3255721 0.2608564838030586 9.492466
19 3265691 9.638816449347926 9.588565
19 3275662 4.337278106508968 9.631812
19 3285633 2.1770133386821033 9.653519
19 3295603 0.17893681043136148 9.655303
19 3305574 3.592317721392041 9.691122
19 3315545 6.617591013940453 9.757106
19 3325515 5.922467402206583 9.816153
19 3335486 0.668338180724167 9.822817
19 3345456 0.9140421263790632 9.83193
19 3355427 1.7379400260756341 9.849259
19 3365398 1.0054157055461455 9.859284
19 3375368 6.978936810431314 9.928864
19 3385339 6.957576973222327 9.998238
19 3395310 0.2935512987663905 10.001165
19 3405280 1.0598796389167495 10.011732
19 3415251 1.3355731621701847 10.025049
19 3425222 0.633035803831231 10.031361
19 3435192 0.623971915747245 10.037582
19 3445163 1.4991475278307496 10.05253
19 3455133 0.04192577733197667 10.052948
19 3465104 0.4804934309496641 10.057739
19 3475075 1.244910239695161 10.070152
19 3485045 0.7702106318956417 10.077831
19 3495016 0.46023468057377037 10.08242
19 3504987 0.6005415705544629 10.088408
19 3514957 0.42517552657974966 10.092647
19 3524928 0.11082138200790288 10.093752
19 3534899 0.07150737137692283 10.094465
19 3544869 1.2224674022066286 10.106653
19 3554840 6.5093771938621545 10.171558
19 3564810 3.9799398194584357 10.211238
19 3574781 5.6264166081636695 10.267339
19 3584752 3.720589710159492 10.304437
19 3594722 5.578134403209656 10.360051
19 3604693 3.5791796209006503 10.395739
19 3614664 1.4014642463142377 10.409713
19 3624634 0.43119358074218744 10.414012
19 3634605 0.6158860696019741 10.420153
19 3644576 0.23708755390615346 10.422517
19 3654546 0.7929789368104504 10.430423
19 3664517 0.9382208404373796 10.439778
19 3674487 0.1410230692075579 10.441184
19 3684458 0.0008023267475019423 10.441192
19 3694429 0.9480493430950355 10.450645
19 3704399 8.666298896690138 10.537048
19 3714370 0.29335071707947047 10.539973
19 3724341 3.0219636947146773 10.570105
19 3734311 5.812637913741247 10.628057
19 3744282 3.120750175508982 10.659174
19 3754252 2.4189568706118747 10.683291
19 3764223 0.7953063885267267 10.691221
19 3774194 2.078628021261639 10.711947
19 3784164 3.2745235707120344 10.744594
19 3794135 1.6936114732725442 10.761481
19 3804106 1.5855982348811655 10.777291
19 3814076 7.467101303911662 10.851738
19 3824047 1.4886169892689627 10.866581
19 3834018 2.2509276903018884 10.889025
19 3843988 0.3830491474423287 10.892844
19 3853959 0.29014141008928457 10.895737
19 3863929 0.045235707121362004 10.896188
19 3873900 0.5398656102697962 10.901571
19 3883871 2.0113328653093236 10.921626
19 3893841 2.6419257773319322 10.947966
19 3903812 3.5219135492930893 10.983083
19 3913783 4.728412395948143 11.03023
19 3923753 2.093580742226672 11.051103
19 3933724 2.1069100391134428 11.072111
19 3943695 0.7686290241701048 11.079775
19 3953665 0.8764292878636933 11.088513
19 3963636 0.045732624611351906 11.088969
19 3973606 1.7819458375125325 11.106735
19 3983577 0.7044428843646048 11.113759
19 3993548 0.2089058268980767 11.115842
19 4003518 0.0 11.115842
19 4013489 0.23207301173404363 11.118156
19 4023460 0.03490121351909585 11.118504
19 4033430 1.474022066198667 11.1332
19 4043401 0.27800621803231557 11.135972
19 4053371 0.5084252758273701 11.141041
19 4063342 0.3189248821582995 11.144221
19 4073313 0.4573262461136972 11.148781
19 4083283 1.294684052156595 11.161689
19 4093254 0.6793701735029868 11.168463
19 4103225 2.496539965901163 11.193356
19 4113195 0.7087261785356085 11.200422
19 4123166 1.2331762110120321 11.212718
19 4133137 0.05485909136487684 11.213265
19 4143107 0.4430290872617969 11.217682
19 4153078 2.069501554508114 11.238317
19 4163048 4.502708124373023 11.283209
19 4173019 0.011332865309467042 11.283322
19 4182990 2.7813659612876904 11.311055
19 4192960 1.679638916750199 11.327801
19 4202931 3.6635242202388514 11.36433
19 4212902 0.6977233978537639 11.371287
19 4222872 0.5373119358074279 11.376644
19 4232843 2.508675157957954 11.401658
19 4242814 2.0143415906127675 11.421743
19 4252784 1.008024072216795 11.431793
19 4262755 0.3803028783470973 11.435585
19 4272725 0.8151454363089263 11.443712
19 4282696 3.4096880954769246 11.47771
19 4292667 4.288235884063703 11.520468
19 4302637 2.246740220662095 11.542868
19 4312608 0.09106408584886377 11.543776
19 4322579 0.03610470364061599 11.544136
19 4332549 1.4415245737211464 11.558508
19 4342520 0.04773844148037399 11.558984
19 4352491 11.944138000200553 11.678079
19 4362461 0.9354062186559402 11.687405
19 4372432 0.33336676361440337 11.690729
19 4382402 0.20401203610833413 11.692763
19 4392373 0.034199177615142996 11.693104
19 4402344 0.2558419416307706 11.695655
19 4412314 0.1321965897692564 11.696973
19 4422285 0.01815264266367893 11.697154
19 4432256 0.1532444087855198 11.698682
19 4442226 0.009829488465344774 11.69878
19 4452197 2.1639755290342615 11.720357
19 4462167 3.54002006018058 11.755651
19 4472138 0.0013037809647129253 11.755664
19 4482109 0.5328452512286642 11.760977
19 4492079 0.16790371113335098 11.762651
19 4502050 0.7426536957176139 11.770056
19 4512021 7.152040918664121 11.841369
19 4521991 0.18234704112337988 11.843187
19 4531962 0.019857587002231905 11.843385
19 4541933 7.593521211513453 11.9191
19 4551903 1.8526579739217557 11.937571
19 4561874 3.222244509076262 11.9697
19 4571844 1.2382146439317783 11.982045
19 4581815 0.623809046234157 11.988265
19 4591786 0.6974225253234729 11.995219
19 4601756 0.5566700100300401 12.000769
19 4611727 1.0830408183733273 12.011568
19 4621698 1.7185838932904351 12.028704
19 4631668 0.0 12.028704
19 4641639 6.378397352321729 12.092303
19 4651610 0.2293651589610687 12.09459
19 4661580 0.6889669007021078 12.101459
19 4671551 0.14381706950152573 12.102893
19 4681521 0.13239719157470067 12.104213
19 4691492 0.19245812857295078 12.106132
19 4701463 0.00040116337366189494 12.106136
19 4711433 0.05556670010040659 12.10669
19 4721404 0.5665429746264181 12.112339
19 4731375 0.0037107612073969043 12.112376
19 4741345 3.368605817452399 12.145961
19 4751316 1.298064386721485 12.158904
19 4761286 0.13390170511544378 12.160239
19 4771257 0.06398555811840177 12.160877
19 4781228 0.08895797813664891 12.161764
19 4791198 2.6215646940822768 12.187901
19 4801169 3.0053154147026313 12.217867
19 4811140 0.1089158559824299 12.218953
19 4821110 0.8807422266799438 12.227734
19 4831081 1.4094875137899696 12.241788
19 4841052 0.669541670845509 12.248464
19 4851022 3.634302908726211 12.284698
19 4860993 1.4700631832312656 12.299356
19 4870963 0.8036108324975724 12.307368
19 4880934 2.8049343094974972 12.335336
19 4890905 3.4270384113931014 12.369507
19 4900875 0.9285857572717252 12.378765
19 4910846 1.24400762210411 12.391169
19 4920817 1.7919967906930092 12.409037
19 4930787 0.30742226680052215 12.412102
19 4940758 1.5457827700329745 12.427515
19 4950729 0.5234179119446701 12.432734
19 4960699 0.47763289869603703 12.437496
19 4970670 0.32925483903316644 12.440779
19 4980640 0.014744232698106244 12.440926
19 4990611 0.21933607461649274 12.443113
19 5000582 0.24440878547793266 12.44555
19 5010552 0.24513540621853366 12.447994
19 5020523 0.0016046534951820368 12.44801
19 5030494 0.10279811453217086 12.449035
19 5040464 0.21975927783348365 12.451226
19 5050435 0.00421221542478604 12.451268
19 5060406 0.005816868919789924 12.451326
19 5070376 0.35967903711136523 12.454912
19 5080347 0.47176812756997927 12.459616
19 5090317 0.6237713139418006 12.465835
19 5100288 0.22003811052044558 12.468029
19 5110259 0.06248119546694698 12.468652
19 5120229 0.28244734202600436 12.471468
19 5130200 0.15595226155849473 12.473023
19 5140171 0.5367565941229812 12.478375
19 5150141 0.7049147442327015 12.485403
19 5160112 0.09056263163183094 12.486306
19 5170082 0.10230692076215533 12.487326
19 5180053 1.0914652492227213 12.498209
19 5190024 0.1966703439977368 12.50017
19 5199994 4.823971915747242 12.548265
19 5209965 0.6747567947045389 12.554993
19 5219936 0.676361448199899 12.561737
19 5229906 0.7990972918755213 12.569704
19 5239877 1.0449302978638673 12.580123
19 5249848 0.22525323437965358 12.582369
19 5259818 0.7879638916750559 12.590225
19 5269789 4.912546384515071 12.639208
19 5279759 0.1955867602809212 12.641158
19 5289730 0.2278607963092576 12.64343
19 5299701 1.848159663022777 12.661858
19 5309671 3.1832497492477114 12.693595
19 5319642 1.335874034700654 12.706915
19 5329613 1.0162471166382234 12.717048
19 5339583 2.0900702106318425 12.737886
19 5349554 0.07882860294852385 12.738672
19 5359525 3.306789690101383 12.771644
19 5369495 1.6031093279839823 12.787627
19 5379466 2.437268077424402 12.811929
19 5389436 2.702908726178622 12.838877
19 5399407 8.070905626316302 12.919352
19 5409378 0.6927088556814759 12.926259
19 5419348 0.7931795386158947 12.934167
19 5429319 2.394644468959865 12.958044
19 5439290 11.300270785277423 13.070719
19 5449260 4.16108324974915 13.112205
19 5459231 2.088957978136684 13.133034
19 5469202 1.0001002908433883 13.143006
19 5479172 5.613841524573751 13.198976
19 5489143 0.4157055460835823 13.203121
19 5499113 1.2429287863590954 13.215513
19 5509084 0.09688095476883185 13.216479
19 5519055 1.5063684685588015 13.231499
19 5529025 0.31604814443337936 13.23465
19 5538996 0.9292949553705965 13.243916
19 5548967 1.284023668639043 13.256719
19 5558937 0.5561685055165185 13.262264
19 5568908 0.44328552803125526 13.266684
19 5578878 0.006820461384214957 13.266752
19 5588849 0.000501454217210983 13.266757
19 5598820 1.342292648681204 13.280141
19 5608790 0.5061183550652062 13.285187
19 5618761 0.005716578076418988 13.285244
19 5628732 0.8764416808745636 13.293983
19 5638702 0.0006018054161546952 13.293989
19 5648673 2.0969812456122376 13.314898
19 5658644 0.0024069802426839792 13.314922
19 5668614 0.9886659979940047 13.324779
19 5678585 0.0 13.324779
19 5688555 0.03630892678042745 13.325141
19 5698526 0.25082739945848265 13.327642
19 5708497 0.04222244509069688 13.328063
19 5718467 1.688766298896756 13.3449
19 5728438 0.0007020359039528542 13.344907
19 5738409 0.6767626115735609 13.351655
19 5748379 0.015847542627960745 13.351813
19 5758350 1.5376592117140495 13.367145
19 5768321 0.0064186139805499955 13.367209
19 5778291 4.196489468405167 13.409048
19 5788262 0.3326647277102724 13.412365
19 5798232 0.09127382146450116 13.413275
19 5808203 5.290141410089193 13.466023
19 5818174 1.6949152542372572 13.482923
19 5828144 1.1520561685054829 13.494409
19 5838115 0.6601143315616931 13.500991
19 5848086 4.330057165780738 13.544166
19 5858056 0.14694082246736265 13.545631
19 5868027 4.3917360345000045 13.589421
19 5877997 1.0289869608826052 13.59968
19 5887968 0.7826697422525467 13.607484
19 5897939 3.3810049142514584 13.641196
19 5907909 0.10220661985952227 13.642215
19 5917880 0.16387523819067767 13.643849
19 5927851 0.05646374486023703 13.644412
19 5937821 0.09829488465380408 13.645392
19 5947792 0.24380704041735074 13.647823
19 5957763 0.25453816066587953 13.650361
19 5967733 0.5015045135405221 13.655361
19 5977704 0.09066292247520187 13.656265
19 5987674 0.371715145436419 13.659971
19 5997645 0.7404472971616717 13.667354
19 6007616 1.323839133487234 13.680554
19 6017586 2.736710130391085 13.707839
19 6027557 0.00962792097091407 13.707935
19 6037528 1.69641961688889 13.72485
19 6047498 0.5461384152457294 13.730295
19 6057469 0.0017049443385529725 13.730312
19 6067440 0.012636646274179967 13.730438
19 6077410 0.003711133400273911 13.730475
19 6087381 0.16136796710462276 13.732084
19 6097351 0.00020060180544428845 13.732086
19 6107322 0.09317019356125679 13.733015
19 6117293 0.3211312807140635 13.736217
19 6127263 0.4735205616850527 13.740938
