chr position COMBINED_rate(cM/Mb) Genetic_Map(cM)
11 203105 1.26864177759984 0.012675
11 213097 0.43454763811048847 0.017017
11 223088 0.1633470123110798 0.018649
11 233079 0.07026323691322202 0.019351
11 243071 0.27231785428342686 0.022072
11 253062 8.35131618456611 0.10551
11 263053 0.6985286758082273 0.112489
11 273044 9.866880192172957 0.211069
11 283036 4.066953562850278 0.251706
11 293027 22.002302071864676 0.471531
11 303018 11.57131418276449 0.58714
11 313010 4.928742994395512 0.636388
11 323001 9.530377339605648 0.731606
11 332992 4.1484335902312095 0.773053
11 342984 10.688951160928745 0.879857
11 352975 7.828445601040937 0.958071
11 362966 1.5046541887698892 0.973104
11 372958 15.057245796637314 1.123556
11 382949 3.9439495545991385 1.16296
11 392940 0.004804323891507157 1.163008
11 402932 2.716072858286632 1.190147
11 412923 0.0 1.190147
11 422914 0.19977980182162813 1.192143
11 432905 1.5215694124712178 1.207345
11 442897 0.3147518014411705 1.21049
11 452888 0.2578320488439507 1.213066
11 462879 0.0 1.213066
11 472871 0.0024019215372321863 1.21309
11 482862 0.0 1.21309
11 492853 0.014513061755586202 1.213235
11 502845 3.2486989591673194 1.245696
11 512836 1.722550295265756 1.262906
11 522827 0.6004403963567077 1.268905
11 532819 0.0 1.268905
11 542810 0.246922230007006 1.271372
11 552801 0.6961265138624807 1.278327
11 562793 3.878102481985595 1.317077
11 572784 0.001201080972865677 1.317089
11 582775 0.05444900410370333 1.317633
11 592766 4.234410969872881 1.359939
11 602758 0.25900720576461517 1.362527
11 612749 0.6487839055149511 1.369009
11 622740 0.8280452407166424 1.377282
11 632732 0.7346877502001644 1.384623
11 642723 2.4815333800420443 1.409416
11 652714 0.6355720148133398 1.415766
11 662706 0.02301841473178067 1.415996
11 672697 0.0 1.415996
11 682688 0.004804323891507157 1.416044
11 692680 1.0240192153722998 1.426276
11 702671 0.26013412070861736 1.428875
11 712662 1.435191672505265 1.443214
11 722653 1.0110099089180178 1.453315
11 732645 0.0 1.453315
11 742636 0.2869582624362101 1.456182
11 752627 0.00430387348613905 1.456225
11 762619 0.17764211369093877 1.458
11 772610 0.37293564207788193 1.461726
11 782601 0.7508757882093782 1.469228
11 792593 0.14621697357885655 1.470689
11 802584 0.4253828445601128 1.474939
11 812575 0.11580422380142875 1.476096
11 822567 0.2893314651721354 1.478987
11 832558 4.695325793213885 1.525898
11 842549 1.3469122209989042 1.539355
11 852541 0.31495196156925653 1.542502
11 862532 0.39625663096787567 1.546461
11 872523 0.1403262936642882 1.547863
11 882514 1.0891802622360183 1.558745
11 892506 0.6547237790232234 1.565287
11 902497 2.981683515163646 1.595077
11 912488 0.0051045941347235765 1.595128
11 922480 0.0 1.595128
11 932471 0.6929236312681204 1.602051
11 942462 0.7706936242618396 1.609751
11 952454 0.12169735788631965 1.610967
11 962445 0.29506555900309783 1.613915
11 972436 0.18396556901211153 1.615753
11 982428 0.0963771016813498 1.616716
11 992419 0.08757882093884087 1.617591
11 1002410 1.85867280552497 1.636161
11 1012402 0.5707566052842288 1.641864
11 1022393 1.4710239215293726 1.656561
11 1032384 4.94995495946352 1.706016
11 1042375 1.0899809828846028 1.716906
11 1052367 1.402021617293829 1.730915
11 1062358 7.490741667500752 1.805755
11 1072349 0.4319887899109185 1.810071
11 1082341 2.378302642113703 1.833835
11 1092332 2.6850165148633565 1.860661
11 1102323 0.5229706736062492 1.865886
11 1112315 0.8724979983987194 1.874604
11 1122306 1.5098588729856885 1.889689
11 1132297 0.009708737864079045 1.889786
11 1142289 0.01631305044036582 1.889949
11 1152280 0.11670503453107801 1.891115
11 1162271 0.5381843659293329 1.896492
11 1172262 0.0652587328595611 1.897144
11 1182254 0.0 1.897144
11 1192245 0.0 1.897144
11 1202236 0.08617755980382351 1.898005
11 1212228 2.8552842273819223 1.926535
11 1222219 11.343409068161344 2.039867
11 1232210 2.0210189170252995 2.060059
11 1242202 0.1815452361889494 2.061873
11 1252193 0.0649584626163669 2.062522
11 1262184 0.23300970873785265 2.06485
11 1272176 0.005704563650918109 2.064907
11 1282167 0.18396556901213376 2.066745
11 1292158 0.054849364427962254 2.067293
11 1302150 0.11399119295438584 2.068432
11 1312141 0.21048944049644341 2.070535
11 1322132 0.0 2.070535
11 1332123 0.0 2.070535
11 1342115 0.6394115292233765 2.076924
11 1352106 0.3820438394555281 2.080741
11 1362097 0.10399359423481255 2.08178
11 1372089 0.4643714971977338 2.08642
11 1382080 0.23831448303475014 2.088801
11 1392071 0.5405865278750865 2.094202
11 1402063 1.4961969575660325 2.109152
11 1412054 0.018917025322812208 2.109341
11 1422045 0.2924632168951926 2.112263
11 1432037 1.3045436349079171 2.125298
11 1442028 0.3790411370233195 2.129085
11 1452019 0.0 2.129085
11 1462011 1.801841473178534 2.147089
11 1472002 2.0183164848363515 2.167254
